id,source_name,source_type,source_url,source_doi,source_version,cation,anion,solvent,Concentration (mol/kg),Ionic Conductivity (mS/cm),Viscosity (mPa·s),Cation's Diffusivity (m²/s),Anion's Diffusivity (m²/s),Solvent's Diffusivity (m²/s),Coordination Number (Cation ← Anion),Coordination Number (Cation ← Solvent),Density (g/cm³),cation_name,anion_name,anion_smiles,anion_pubchem_cid,solvent_name,solvent_smiles,solvent_pubchem_cid
4170.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,Ac2O,1.0,12.10579178,4.117324453,2.05e-10,2.57e-10,3.46e-10,0.983252232,9.430376116,1.1510038,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Acetic anhydride,CC(=O)OC(=O)C,7918.0
4171.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,Ac2O,1.5,16.18535237,3.204305317,1.74e-10,2.07e-10,2.71e-10,1.253825758,9.089277273,1.180857,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Acetic anhydride,CC(=O)OC(=O)C,7918.0
4172.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,Ac2O,2.0,8.869146516,7.081236367,1.05e-10,1.16e-10,1.75e-10,1.552017442,8.663263953,1.2168531,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Acetic anhydride,CC(=O)OC(=O)C,7918.0
4173.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,Ac2O,2.5,8.443081308,8.909242577,7.43e-11,8.42e-11,1.14e-10,1.81656654,8.214125475,1.2437167,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Acetic anhydride,CC(=O)OC(=O)C,7918.0
4174.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,Ac2O,3.0,8.392285062,10.67280839,5.33e-11,6.51e-11,8.46e-11,2.038986268,7.928558966,1.2689096,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Acetic anhydride,CC(=O)OC(=O)C,7918.0
4175.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,Ac2O,3.5,3.972325576,14.87778211,4.27e-11,4.81e-11,6.63e-11,2.306256011,7.534710042,1.2922485,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Acetic anhydride,CC(=O)OC(=O)C,7918.0
4176.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,Ac2O,4.0,6.098802588,17.54556018,3.19e-11,3.32e-11,4.66e-11,2.74546654,6.911310606,1.3180919,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Acetic anhydride,CC(=O)OC(=O)C,7918.0
4177.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,Ac,0.5,20.54683627,0.333846508,1.35e-09,1.79e-09,3.89e-09,0.863629412,4.615329412,0.77476061,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Acetone,CC(=O)C,180.0
4178.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,Ac,1.0,32.67140155,0.4424792,1.2e-09,1.47e-09,2.93e-09,1.11691369,4.354080357,0.81404823,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Acetone,CC(=O)C,180.0
4179.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,Ac,1.5,41.29051657,0.555922949,1.04e-09,1.25e-09,2.39e-09,1.50640121,4.221320565,0.85273285,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Acetone,CC(=O)C,180.0
4180.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,Ac,2.0,54.21597513,0.439045824,7.69e-10,1.01e-09,1.94e-09,1.722470769,4.038243077,0.88231564,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Acetone,CC(=O)C,180.0
4181.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,Ac,2.5,43.66380463,1.034125986,5.92e-10,8.92e-10,1.58e-09,1.96671,3.84374,0.91187694,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Acetone,CC(=O)C,180.0
4182.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,Ac,3.0,39.57997304,1.215088845,5.56e-10,5.82e-10,1.27e-09,2.17622093,3.83912685,0.94463357,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Acetone,CC(=O)C,180.0
4183.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,Ac,3.5,24.76782892,1.178421484,4.78e-10,5.4e-10,1.06e-09,2.400325046,3.676345304,0.97038394,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Acetone,CC(=O)C,180.0
4184.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,Ac,4.0,27.08627314,1.795020305,4.47e-10,4.24e-10,8.95e-10,2.653688216,3.478994272,0.99387271,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Acetone,CC(=O)C,180.0
4185.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,BC,0.5,3.395363763,4.527056077,9.71e-11,1.49e-10,2.92e-10,1.589367925,11.97568868,1.1285477,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,"2,3-butylene carbonate",C[C@H]1[C@@H](OC(=O)O1)C,10080377.0
4186.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,BC,1.0,2.938063374,5.01464345,5.84e-11,7.77e-11,2.09e-10,2.909302885,8.559490385,1.1645287,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,"2,3-butylene carbonate",C[C@H]1[C@@H](OC(=O)O1)C,10080377.0
4187.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,BC,1.5,2.470888126,6.839377158,2.91e-11,4.22e-11,1.62e-10,3.730995098,6.482573529,1.1969111,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,"2,3-butylene carbonate",C[C@H]1[C@@H](OC(=O)O1)C,10080377.0
4188.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,BC,2.0,1.285121932,8.148915136,2.79e-11,2.97e-11,1.38e-10,4.09193625,5.46918375,1.2242988,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,"2,3-butylene carbonate",C[C@H]1[C@@H](OC(=O)O1)C,10080377.0
4189.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,BC,2.5,1.404081014,8.974452602,1.78e-11,2.18e-11,1.31e-10,4.550163265,4.864010204,1.2487578,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,"2,3-butylene carbonate",C[C@H]1[C@@H](OC(=O)O1)C,10080377.0
4190.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,BC,3.0,1.838844051,11.01379351,1.22e-11,1.62e-11,1.12e-10,4.778335355,4.374631716,1.2775876,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,"2,3-butylene carbonate",C[C@H]1[C@@H](OC(=O)O1)C,10080377.0
4191.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,BC,3.5,0.613057471,11.57513599,1.3e-11,1.61e-11,1.01e-10,5.031197428,3.783585477,1.303011,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,"2,3-butylene carbonate",C[C@H]1[C@@H](OC(=O)O1)C,10080377.0
4192.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,BC,4.0,1.382797224,12.49345418,1.34e-11,1.5e-11,9.77e-11,5.057650472,3.684532389,1.3180232,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,"2,3-butylene carbonate",C[C@H]1[C@@H](OC(=O)O1)C,10080377.0
4193.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DEC,0.5,0.002050464,1.151263994,7.84e-11,7.84e-11,9.12e-10,5.383953125,20.11144434,0.98560645,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Diethyl carbonate,CCOC(=O)OCC,7766.0
4194.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DEC,1.0,0.002980036,1.326624831,6.59e-11,6.59e-11,8.99e-10,5.887367725,10.22306889,1.013931,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Diethyl carbonate,CCOC(=O)OCC,7766.0
4195.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DEC,1.5,0.015863086,1.826518171,1.8e-11,1.82e-11,8.02e-10,5.855789568,8.173293497,1.0489822,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Diethyl carbonate,CCOC(=O)OCC,7766.0
4196.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DEC,2.0,0.00256948,2.048460909,,8.79e-14,7.99e-10,6.1324,5.426946498,1.0765233,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Diethyl carbonate,CCOC(=O)OCC,7766.0
4197.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DEC,2.5,0.027489915,1.347190596,1.79e-11,1.73e-11,7.51e-10,6.117261161,6.20082985,1.0982016,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Diethyl carbonate,CCOC(=O)OCC,7766.0
4198.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DEC,3.0,,1.7368546,8.91e-13,8.32e-13,6.92e-10,6.151244318,5.31507914,1.1329815,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Diethyl carbonate,CCOC(=O)OCC,7766.0
4199.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DEC,3.5,0.026106158,1.661066939,1.04e-11,1.06e-11,6.68e-10,6.184552066,4.606660381,1.1530021,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Diethyl carbonate,CCOC(=O)OCC,7766.0
4200.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DEC,4.0,0.025789837,2.04744783,1.33e-11,1.32e-11,7.1e-10,6.245354412,3.959303409,1.1758424,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Diethyl carbonate,CCOC(=O)OCC,7766.0
4201.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMC,0.5,0.734206052,1.405701538,2.33e-10,2.31e-10,9.67e-10,2.217981818,10.46558182,1.1023867,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Dimethyl carbonate,COC(=O)OC,12021.0
4202.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMC,1.0,2.26712433,2.201374914,2.3e-10,2.01e-10,6.6e-10,2.387090698,9.792676744,1.1438583,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Dimethyl carbonate,COC(=O)OC,12021.0
4203.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMC,1.5,1.752979726,3.521146469,1.42e-10,1.44e-10,4.64e-10,2.507697785,9.379789557,1.1749352,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Dimethyl carbonate,COC(=O)OC,12021.0
4204.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMC,2.0,2.293871488,4.680984147,9.32e-11,1.01e-10,2.88e-10,2.995826877,9.272822034,1.2104935,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Dimethyl carbonate,COC(=O)OC,12021.0
4205.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMC,2.5,3.007390379,5.879883987,7.35e-11,7.96e-11,2.42e-10,3.288886364,8.540033597,1.2310105,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Dimethyl carbonate,COC(=O)OC,12021.0
4206.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMC,3.0,0.989026197,8.201608959,4.42e-11,4.72e-11,1.47e-10,3.69432521,7.66832521,1.2681162,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Dimethyl carbonate,COC(=O)OC,12021.0
4207.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMC,3.5,2.65302022,8.517803428,3.52e-11,3.92e-11,1.34e-10,4.201238971,6.774359559,1.2924329,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Dimethyl carbonate,COC(=O)OC,12021.0
4208.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMC,4.0,0.779942426,11.80443362,2.54e-11,3.01e-11,1.19e-10,4.554288336,6.081473788,1.3143221,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Dimethyl carbonate,COC(=O)OC,12021.0
4209.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMI,0.5,1.918213061,7.435477552,6.92e-11,1.03e-10,1.32e-10,0.38122043,4.645935484,1.1082621,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,"1,3-dimethyl-2-imidazolidinone",CN1CCN(C1=O)C,6661.0
4210.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMI,1.0,2.039524403,12.63119908,2.83e-11,4.29e-11,5.93e-11,0.532098361,4.550696721,1.14192,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,"1,3-dimethyl-2-imidazolidinone",CN1CCN(C1=O)C,6661.0
4211.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMI,1.5,1.264032218,16.52475833,1.57e-11,2.21e-11,3.29e-11,1.069531599,4.165957249,1.1649455,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,"1,3-dimethyl-2-imidazolidinone",CN1CCN(C1=O)C,6661.0
4212.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMI,2.0,0.88055107,19.85539807,6.51e-12,7.85e-12,1.37e-11,1.689137394,3.752552408,1.1991838,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,"1,3-dimethyl-2-imidazolidinone",CN1CCN(C1=O)C,6661.0
4213.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMI,2.5,0.329579248,27.34865676,4.15e-12,4.73e-12,8.33e-12,2.298315668,3.38259447,1.2239271,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,"1,3-dimethyl-2-imidazolidinone",CN1CCN(C1=O)C,6661.0
4214.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMI,3.0,0.229089604,32.12488131,3.33e-12,3.75e-12,6.21e-12,2.935289063,2.955920898,1.2471024,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,"1,3-dimethyl-2-imidazolidinone",CN1CCN(C1=O)C,6661.0
4215.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMI,3.5,0.369073908,34.92393694,2.15e-12,2.26e-12,4.57e-12,3.393327087,2.661955707,1.2719072,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,"1,3-dimethyl-2-imidazolidinone",CN1CCN(C1=O)C,6661.0
4216.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMI,4.0,0.279576957,39.47606244,1.54e-12,1.51e-12,3.2e-12,3.753075,2.438743939,1.2946059,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,"1,3-dimethyl-2-imidazolidinone",CN1CCN(C1=O)C,6661.0
4217.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMSO,0.5,20.98236775,1.072973567,4.19e-10,6.95e-10,8.27e-10,0.165526316,4.797736842,1.107846,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Dimethyl sulfoxide,CS(=O)C,679.0
4218.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMSO,1.0,21.80088279,2.50659136,3e-10,4.77e-10,6.07e-10,0.326457399,4.698143498,1.1397968,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Dimethyl sulfoxide,CS(=O)C,679.0
4219.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMSO,1.5,15.64890658,3.226320886,2.11e-10,2.94e-10,4e-10,0.60096189,4.52333689,1.1760038,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Dimethyl sulfoxide,CS(=O)C,679.0
4220.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMSO,2.0,23.13330021,4.29955082,1.45e-10,1.98e-10,2.96e-10,0.831609813,4.387742991,1.2035723,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Dimethyl sulfoxide,CS(=O)C,679.0
4221.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMSO,2.5,17.40218216,6.546027222,1.21e-10,1.46e-10,2.11e-10,1.139764313,4.197947519,1.2339793,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Dimethyl sulfoxide,CS(=O)C,679.0
4222.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMSO,3.0,13.59108712,9.023975728,8.43e-11,9.37e-11,1.39e-10,1.47795211,4.008099838,1.2609995,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Dimethyl sulfoxide,CS(=O)C,679.0
4223.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMSO,3.5,7.308044129,10.16031863,6.59e-11,6.67e-11,1e-10,1.821856534,3.765466619,1.2860614,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Dimethyl sulfoxide,CS(=O)C,679.0
4224.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,DMSO,4.0,9.49326539,14.86500544,4.11e-11,4.23e-11,6.68e-11,2.065178707,3.645920786,1.3165041,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Dimethyl sulfoxide,CS(=O)C,679.0
4225.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EA,0.5,0.003125514,0.602155475,1.91e-10,1.9e-10,2.19e-09,4.814565217,2.850358696,0.90080723,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethyl acetate,CCOC(=O)C,8857.0
4226.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EA,1.0,0.005888375,0.566444811,6.27e-11,6.7e-11,2.21e-09,5.596582873,1.766099448,0.92665502,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethyl acetate,CCOC(=O)C,8857.0
4227.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EA,1.5,0.046572179,0.676344301,1.5e-10,1.5e-10,2.07e-09,5.617291045,1.644563433,0.95722807,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethyl acetate,CCOC(=O)C,8857.0
4228.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EA,2.0,0.059502033,0.731181167,1.17e-10,1.16e-10,1.87e-09,5.71714245,1.502524217,0.98733264,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethyl acetate,CCOC(=O)C,8857.0
4229.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EA,2.5,0.061216982,0.688657009,4.97e-11,4.89e-11,1.72e-09,5.901406032,1.219633411,1.0153799,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethyl acetate,CCOC(=O)C,8857.0
4230.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EA,3.0,0.035421263,0.695524841,,,1.85e-09,5.964432087,1.124234252,1.0356524,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethyl acetate,CCOC(=O)C,8857.0
4231.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EA,3.5,0.115823484,0.798808713,6.44e-11,6.46e-11,1.62e-09,5.92647084,1.16358319,1.0687499,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethyl acetate,CCOC(=O)C,8857.0
4232.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EA,4.0,0.039788182,0.953743541,3.63e-11,3.67e-11,1.65e-09,6.075033537,0.9715625,1.0848336,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethyl acetate,CCOC(=O)C,8857.0
4233.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EB,0.5,0.213951557,1.201178028,2.42e-10,2.6e-10,9.78e-10,2.222694118,6.637588235,0.88322613,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethyl butyrate,CCCC(=O)OCC,7762.0
4234.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EB,1.0,0.045442715,0.850663679,5.7e-11,5.7e-11,1.44e-09,5.762955357,8.823268519,0.89685832,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethyl butyrate,CCCC(=O)OCC,7762.0
4235.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EB,1.5,0.621160219,2.440847111,1.24e-10,1.24e-10,5.27e-10,3.184050403,5.189298387,0.94701167,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethyl butyrate,CCCC(=O)OCC,7762.0
4236.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EB,2.0,0.763983129,3.120518062,7.96e-11,8.31e-11,3.57e-10,3.304327692,4.959406154,0.9804822,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethyl butyrate,CCCC(=O)OCC,7762.0
4237.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EB,2.5,0.339376883,3.019173982,7.1e-11,6.6e-11,3.81e-10,4.122995,3.694925,1.0070715,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethyl butyrate,CCCC(=O)OCC,7762.0
4238.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EB,3.0,0.704094877,2.776745604,5.16e-11,5.38e-11,4.03e-10,4.542857294,3.089524313,1.0284678,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethyl butyrate,CCCC(=O)OCC,7762.0
4239.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EB,3.5,0.684213069,3.845266028,4.19e-11,4.38e-11,3.46e-10,4.653065378,2.900828729,1.0520267,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethyl butyrate,CCCC(=O)OCC,7762.0
4240.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EB,4.0,0.736839016,5.496918465,2.36e-11,2.33e-11,2.23e-10,4.709315057,2.781036007,1.0891083,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethyl butyrate,CCCC(=O)OCC,7762.0
4241.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EC,0.5,5.700762286,6.363560876,1.7e-10,2.28e-10,2.41e-10,0.415570313,16.37280469,1.3473204,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethylene carbonate,C1COC(=O)O1,7303.0
4242.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EC,1.0,5.237211658,9.074080623,8.58e-11,1.22e-10,1.39e-10,0.873688,15.239736,1.3807258,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethylene carbonate,C1COC(=O)O1,7303.0
4243.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EC,1.5,3.212425092,12.95401329,5.13e-11,5.9e-11,8.34e-11,1.327848774,14.08311172,1.411763,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethylene carbonate,C1COC(=O)O1,7303.0
4244.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EC,2.0,4.208122921,15.43089787,3.41e-11,4.46e-11,5.51e-11,1.711451782,13.13187421,1.4378362,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethylene carbonate,C1COC(=O)O1,7303.0
4245.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EC,2.5,4.040420922,19.28091892,2.6e-11,2.8e-11,4.27e-11,2.327076329,11.61858062,1.4589808,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethylene carbonate,C1COC(=O)O1,7303.0
4246.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Na,ClO4,EC,3.0,2.549940785,23.84035346,1.66e-11,1.77e-11,2.91e-11,2.728442251,10.50511623,1.4857455,Sodium,Perchlorate,[O-]Cl(=O)(=O)=O,123351.0,Ethylene carbonate,C1COC(=O)O1,7303.0
