source_id,source_type,source_name,doi,salt,temperature_c,concentration,concentration_unit,solvent_a,ratio_a,solvent_b,ratio_b,solvent_c,ratio_c,solvent_ratio_basis,component_count,solubility_mole_fraction,fully_dissolved,conductivity,conductivity_unit,viscosity_mpas,phase_stable_24h,phase_stable_7d,relative_uncertainty,notes
CALiSol-23:4931,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,0.0,0.427794985,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,4.652113098,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4941,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,0.0,0.5559996,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,4.985912679,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4951,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,0.0,0.638345489,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,5.051153961,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4961,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,0.0,0.726246378,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,5.06134479,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4971,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,0.0,0.838465381,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,4.942052153,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4981,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,0.0,0.950804276,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,4.713657708,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4991,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,0.0,1.070956139,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,4.375462084,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5001,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,0.0,1.211010091,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,3.92636627,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5011,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,0.0,1.364332101,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,3.403336997,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5021,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,0.0,1.567329404,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,2.675791787,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5031,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,0.0,1.807753022,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,1.890298731,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:6,conductivity,CALiSol-23,10.1007/s10008-002-0300-9,LiPF6,0.3915,1.0,mol/kg,EC,33.333333333333336,DMC,33.333333333333336,DEC,33.333333333333336,w,3,,True,0.098273586,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11715,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,4.9123,1.2,mol/kg,EC,25.0,DMC,70.0,EMC,5.0,w,3,,True,7.76113726,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11716,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,9.9415,1.2,mol/kg,EC,25.0,DMC,70.0,EMC,5.0,w,3,,True,8.761089716,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11724,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,0.481771666,mol/kg,EC,30.0,EMC,40.0,MA,30.0,w,3,,True,8.603773585,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11729,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,0.975535657,mol/kg,EC,30.0,EMC,40.0,MA,30.0,w,3,,True,11.54716981,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11734,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,1.469619444,mol/kg,EC,30.0,EMC,40.0,MA,30.0,w,3,,True,10.33962264,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11739,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,1.96370323,mol/kg,EC,30.0,EMC,40.0,MA,30.0,w,3,,True,9.132075472,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11744,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,0.5,mol/kg,EC,30.0,DMC,60.0,MA,10.0,w,3,,True,8.333333333,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11749,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,0.99122807,mol/kg,EC,30.0,DMC,60.0,MA,10.0,w,3,,True,10.18518519,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11754,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,1.49122807,mol/kg,EC,30.0,DMC,60.0,MA,10.0,w,3,,True,9.259259259,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11759,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,1.98245614,mol/kg,EC,30.0,DMC,60.0,MA,10.0,w,3,,True,8.425925926,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11784,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,0.508474576,mol/kg,EC,30.0,EMC,50.0,MA,20.0,w,3,,True,7.259259259,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11789,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,1.0,mol/kg,EC,30.0,EMC,50.0,MA,20.0,w,3,,True,9.111111111,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11794,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,1.491525424,mol/kg,EC,30.0,EMC,50.0,MA,20.0,w,3,,True,8.444444444,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11799,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,1.991525424,mol/kg,EC,30.0,EMC,50.0,MA,20.0,w,3,,True,7.333333333,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11824,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,0.570175439,mol/kg,EC,30.0,EMC,60.0,MA,10.0,w,3,,True,7.037037037,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11829,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,1.078947368,mol/kg,EC,30.0,EMC,60.0,MA,10.0,w,3,,True,7.851851852,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11834,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,1.596491228,mol/kg,EC,30.0,EMC,60.0,MA,10.0,w,3,,True,7.037037037,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11839,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,2.105263158,mol/kg,EC,30.0,EMC,60.0,MA,10.0,w,3,,True,6.37037037,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11844,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,0.48245614,mol/kg,EC,30.0,DMC,40.0,MA,30.0,w,3,,True,10.0,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11849,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,0.969298246,mol/kg,EC,30.0,DMC,40.0,MA,30.0,w,3,,True,12.5,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11854,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,1.468810916,mol/kg,EC,30.0,DMC,40.0,MA,30.0,w,3,,True,12.77777778,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11859,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,1.963125406,mol/kg,EC,30.0,DMC,40.0,MA,30.0,w,3,,True,11.01851852,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11864,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,0.491071429,mol/kg,EC,30.0,DMC,50.0,MA,20.0,w,3,,True,8.703703704,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11869,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,0.991071429,mol/kg,EC,30.0,DMC,50.0,MA,20.0,w,3,,True,11.2037037,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11874,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,1.5,mol/kg,EC,30.0,DMC,50.0,MA,20.0,w,3,,True,11.01851852,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11879,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,10.0,2.0,mol/kg,EC,30.0,DMC,50.0,MA,20.0,w,3,,True,10.27777778,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4932,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,10.0,0.426516135,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,5.815865721,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4942,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,10.0,0.553401938,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,6.349785193,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4952,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,10.0,0.636726946,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,6.524028374,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4962,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,10.0,0.723448896,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,6.607053652,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4972,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,10.0,0.835607953,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,6.542311919,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4982,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,10.0,0.949045859,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,6.313817564,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4992,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,10.0,1.06917774,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,5.993805575,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5002,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,10.0,1.209251673,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,5.526526126,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5012,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,10.0,1.361534619,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,4.949045859,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5022,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,10.0,1.565750824,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,4.112298931,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5032,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,10.0,1.805275252,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,3.145069438,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5,conductivity,CALiSol-23,10.1007/s10008-002-0300-9,LiPF6,10.3422,1.0,mol/kg,EC,33.333333333333336,DMC,33.333333333333336,DEC,33.333333333333336,w,3,,True,0.110171803,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11717,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,14.8538,1.2,mol/kg,EC,25.0,DMC,70.0,EMC,5.0,w,3,,True,9.826273,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10890,conductivity,CALiSol-23,10.1149/1.1872737,LiPF6,19.85,0.0,mol/l,EC,27.0,PC,10.0,DMC,63.0,v,3,,True,0.0,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10891,conductivity,CALiSol-23,10.1149/1.1872737,LiPF6,19.85,0.394062078,mol/l,EC,27.0,PC,10.0,DMC,63.0,v,3,,True,7.651588065,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10892,conductivity,CALiSol-23,10.1149/1.1872737,LiPF6,19.85,0.394062078,mol/l,EC,27.0,PC,10.0,DMC,63.0,v,3,,True,8.012512031,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10893,conductivity,CALiSol-23,10.1149/1.1872737,LiPF6,19.85,0.955465587,mol/l,EC,27.0,PC,10.0,DMC,63.0,v,3,,True,10.77959577,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10894,conductivity,CALiSol-23,10.1149/1.1872737,LiPF6,19.85,1.735492578,mol/l,EC,27.0,PC,10.0,DMC,63.0,v,3,,True,8.54186718,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10895,conductivity,CALiSol-23,10.1149/1.1872737,LiPF6,19.85,2.237516869,mol/l,EC,27.0,PC,10.0,DMC,63.0,v,3,,True,5.871029836,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10896,conductivity,CALiSol-23,10.1149/1.1872737,LiPF6,19.85,2.237516869,mol/l,EC,27.0,PC,10.0,DMC,63.0,v,3,,True,6.544754572,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10897,conductivity,CALiSol-23,10.1149/1.1872737,LiPF6,19.85,3.333333333,mol/l,EC,27.0,PC,10.0,DMC,63.0,v,3,,True,1.588065448,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4,conductivity,CALiSol-23,10.1007/s10008-002-0300-9,LiPF6,19.8998,1.0,mol/kg,EC,33.333333333333336,DMC,33.333333333333336,DEC,33.333333333333336,w,3,,True,0.119347689,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11718,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,1.2,mol/kg,EC,25.0,DMC,70.0,EMC,5.0,w,3,,True,10.92359625,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11725,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,0.478893508,mol/kg,EC,30.0,EMC,40.0,MA,30.0,w,3,,True,9.962264151,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11730,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,0.971058523,mol/kg,EC,30.0,EMC,40.0,MA,30.0,w,3,,True,13.66037736,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11735,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,1.464662616,mol/kg,EC,30.0,EMC,40.0,MA,30.0,w,3,,True,12.67924528,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11740,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,1.959066198,mol/kg,EC,30.0,EMC,40.0,MA,30.0,w,3,,True,11.32075472,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11745,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,0.5,mol/kg,EC,30.0,DMC,60.0,MA,10.0,w,3,,True,9.62962963,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11750,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,0.99122807,mol/kg,EC,30.0,DMC,60.0,MA,10.0,w,3,,True,12.31481481,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11755,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,1.49122807,mol/kg,EC,30.0,DMC,60.0,MA,10.0,w,3,,True,11.75925926,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11760,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,1.98245614,mol/kg,EC,30.0,DMC,60.0,MA,10.0,w,3,,True,10.92592593,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11785,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,0.508474576,mol/kg,EC,30.0,EMC,50.0,MA,20.0,w,3,,True,8.666666667,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11790,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,1.0,mol/kg,EC,30.0,EMC,50.0,MA,20.0,w,3,,True,10.88888889,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11795,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,1.491525424,mol/kg,EC,30.0,EMC,50.0,MA,20.0,w,3,,True,10.51851852,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11800,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,1.991525424,mol/kg,EC,30.0,EMC,50.0,MA,20.0,w,3,,True,9.259259259,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11825,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,0.570175439,mol/kg,EC,30.0,EMC,60.0,MA,10.0,w,3,,True,8.222222222,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11830,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,1.078947368,mol/kg,EC,30.0,EMC,60.0,MA,10.0,w,3,,True,9.481481481,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11835,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,1.596491228,mol/kg,EC,30.0,EMC,60.0,MA,10.0,w,3,,True,8.814814815,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11840,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,2.105263158,mol/kg,EC,30.0,EMC,60.0,MA,10.0,w,3,,True,8.222222222,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11845,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,0.47985705,mol/kg,EC,30.0,DMC,40.0,MA,30.0,w,3,,True,11.48148148,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11850,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,0.974333983,mol/kg,EC,30.0,DMC,40.0,MA,30.0,w,3,,True,14.62962963,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11855,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,1.464262508,mol/kg,EC,30.0,DMC,40.0,MA,30.0,w,3,,True,15.37037037,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11860,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,1.958252112,mol/kg,EC,30.0,DMC,40.0,MA,30.0,w,3,,True,13.7962963,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11865,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,0.491071429,mol/kg,EC,30.0,DMC,50.0,MA,20.0,w,3,,True,10.18518519,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11870,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,1.0,mol/kg,EC,30.0,DMC,50.0,MA,20.0,w,3,,True,13.33333333,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11875,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,1.5,mol/kg,EC,30.0,DMC,50.0,MA,20.0,w,3,,True,13.61111111,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11880,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,20.0,2.0,mol/kg,EC,30.0,DMC,50.0,MA,20.0,w,3,,True,12.77777778,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
